Sale_ID,Customer_ID,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount,Sale_Date
SALE003827,CUST03827,P004,T-shirt,Apparel,3,249.17,0.06,5/2/2024
SALE003828,CUST03828,P002,Shoes,Footwear,1,101.59,0,5/2/2024
SALE003829,CUST03829,P003,Notebook,Stationery,3,426.62,0.21,9/6/2023
SALE003830,CUST03830,P004,T-shirt,Apparel,2,62.43,0.28,8/20/2023
SALE003831,CUST03831,P001,Smartphone,Electronics,3,425.3,0.06,11/9/2024
SALE003832,CUST03832,P003,Notebook,Stationery,4,113.13,0.19,10/9/2023
SALE003833,CUST03833,P004,T-shirt,Apparel,4,448.95,0.22,9/21/2024
SALE003834,CUST03834,P004,T-shirt,Apparel,4,378.4,0.28,3/23/2025
SALE003835,CUST03835,P005,Blender,Home Appliance,3,124.1,0.19,4/5/2025
SALE003836,CUST03836,P002,Shoes,Footwear,4,304.62,0.29,2/25/2024
SALE003837,CUST03837,P001,Smartphone,Electronics,4,190.7,0.1,6/26/2024
SALE003838,CUST03838,P002,Shoes,Footwear,2,130.2,0.1,6/20/2023
SALE003839,CUST03839,P004,T-shirt,Apparel,3,436.63,0.16,12/31/2024
SALE003840,CUST03840,P005,Blender,Home Appliance,2,231.59,0.12,1/7/2024
SALE003841,CUST03841,P001,Smartphone,Electronics,4,229.34,0,7/12/2024
SALE003842,CUST03842,P004,T-shirt,Apparel,4,126.45,0.22,9/28/2023
SALE003843,CUST03843,P001,Smartphone,Electronics,4,222.38,0.23,11/6/2024
SALE003844,CUST03844,P003,Notebook,Stationery,3,442.23,0.22,7/16/2023
SALE003845,CUST03845,P003,Notebook,Stationery,1,213.41,0.1,12/11/2024
SALE003846,CUST03846,P001,Smartphone,Electronics,4,478.22,0.16,11/8/2024
SALE003847,CUST03847,P002,Shoes,Footwear,4,475.84,0.11,3/13/2024
SALE003848,CUST03848,P004,T-shirt,Apparel,4,115.2,0,2/1/2024
SALE003849,CUST03849,P001,Smartphone,Electronics,4,129.79,0.17,2/7/2025
SALE003850,CUST03850,P002,Shoes,Footwear,3,438.2,0.04,8/3/2024
SALE003851,CUST03851,P003,Notebook,Stationery,1,226.74,0.02,2/9/2024
SALE003852,CUST03852,P001,Smartphone,Electronics,1,51.97,0.23,8/30/2023
SALE003853,CUST03853,P005,Blender,Home Appliance,1,173.24,0,6/3/2024
SALE003854,CUST03854,P004,T-shirt,Apparel,4,318.93,0.29,7/26/2023
SALE003855,CUST03855,P002,Shoes,Footwear,4,409.67,0.15,9/7/2023
SALE003856,CUST03856,P001,Smartphone,Electronics,1,110.02,0.29,3/19/2024
SALE003857,CUST03857,P002,Shoes,Footwear,1,99.74,0.02,12/17/2024
SALE003858,CUST03858,P002,Shoes,Footwear,4,464.94,0.18,7/4/2024
SALE003859,CUST03859,P001,Smartphone,Electronics,4,388.02,0.1,9/24/2024
SALE003860,CUST03860,P004,T-shirt,Apparel,2,315.4,0.25,5/28/2023
SALE003861,CUST03861,P004,T-shirt,Apparel,2,396.13,0.11,8/4/2024
SALE003862,CUST03862,P004,T-shirt,Apparel,2,242.98,0.08,10/15/2023
SALE003863,CUST03863,P004,T-shirt,Apparel,1,391.31,0.26,5/7/2023
SALE003864,CUST03864,P004,T-shirt,Apparel,3,217.31,0.11,6/19/2024
SALE003865,CUST03865,P003,Notebook,Stationery,4,159.84,0.01,6/9/2024
SALE003866,CUST03866,P003,Notebook,Stationery,2,378.06,0.12,7/29/2024
SALE003867,CUST03867,P001,Smartphone,Electronics,3,238.85,0.2,12/9/2023
SALE003868,CUST03868,P003,Notebook,Stationery,4,491.62,0.08,9/10/2024
SALE003869,CUST03869,P002,Shoes,Footwear,3,207.27,0.13,4/19/2023
SALE003870,CUST03870,P002,Shoes,Footwear,1,464.78,0.02,2/4/2024
SALE003871,CUST03871,P003,Notebook,Stationery,1,469.83,0.18,5/20/2023
SALE003872,CUST03872,P002,Shoes,Footwear,1,158.83,0.23,9/16/2023
SALE003873,CUST03873,P001,Smartphone,Electronics,2,409.2,0.12,11/22/2024
SALE003874,CUST03874,P004,T-shirt,Apparel,4,244.88,0.13,10/15/2023
SALE003875,CUST03875,P005,Blender,Home Appliance,1,462.89,0.03,3/25/2025
SALE003876,CUST03876,P003,Notebook,Stationery,2,252.56,0.06,3/7/2024
SALE003877,CUST03877,P002,Shoes,Footwear,2,384.94,0.05,2/5/2025
SALE003878,CUST03878,P003,Notebook,Stationery,2,260.14,0.14,11/17/2024
SALE003879,CUST03879,P002,Shoes,Footwear,2,152.51,0.16,7/25/2023
SALE003880,CUST03880,P002,Shoes,Footwear,1,139.71,0.28,10/13/2024
SALE003881,CUST03881,P005,Blender,Home Appliance,2,241.44,0.02,7/4/2024
SALE003882,CUST03882,P004,T-shirt,Apparel,1,389.97,0.18,10/17/2023
SALE003883,CUST03883,P001,Smartphone,Electronics,1,322.28,0.16,1/7/2024
SALE003884,CUST03884,P004,T-shirt,Apparel,2,359.88,0.15,7/12/2024
SALE003885,CUST03885,P005,Blender,Home Appliance,1,177.05,0.26,3/7/2025
SALE003886,CUST03886,P001,Smartphone,Electronics,4,266.65,0.06,9/8/2023
SALE003887,CUST03887,P003,Notebook,Stationery,4,69.98,0.01,9/4/2023
SALE003888,CUST03888,P005,Blender,Home Appliance,3,417.89,0.2,12/19/2024
SALE003889,CUST03889,P001,Smartphone,Electronics,4,495.45,0.1,2/29/2024
SALE003890,CUST03890,P002,Shoes,Footwear,1,233.1,0.01,9/9/2023
SALE003891,CUST03891,P005,Blender,Home Appliance,1,54.93,0.08,6/17/2023
SALE003892,CUST03892,P001,Smartphone,Electronics,4,126.41,0.09,5/27/2023
SALE003893,CUST03893,P003,Notebook,Stationery,2,343.64,0.19,11/30/2024
SALE003894,CUST03894,P004,T-shirt,Apparel,2,325.44,0.05,2/10/2024
SALE003895,CUST03895,P002,Shoes,Footwear,1,404.54,0.12,7/29/2023
SALE003896,CUST03896,P002,Shoes,Footwear,2,164.25,0.14,1/1/2025
SALE003897,CUST03897,P001,Smartphone,Electronics,3,393.63,0.14,5/5/2023
SALE003898,CUST03898,P002,Shoes,Footwear,3,359.59,0.29,12/20/2024
SALE003899,CUST03899,P004,T-shirt,Apparel,4,195.27,0.01,8/17/2023
SALE003900,CUST03900,P004,T-shirt,Apparel,4,295.47,0.29,7/24/2024
SALE003901,CUST03901,P005,Blender,Home Appliance,2,116.27,0.17,10/6/2024
SALE003902,CUST03902,P005,Blender,Home Appliance,1,253.65,0.24,10/14/2023
SALE003903,CUST03903,P004,T-shirt,Apparel,4,446.54,0.13,8/12/2024
SALE003904,CUST03904,P003,Notebook,Stationery,3,239.54,0.14,11/8/2024
SALE003905,CUST03905,P003,Notebook,Stationery,4,427.81,0.26,1/6/2024
SALE003906,CUST03906,P003,Notebook,Stationery,4,315.61,0.27,10/2/2024
SALE003907,CUST03907,P003,Notebook,Stationery,3,136.34,0.07,4/27/2023
SALE003908,CUST03908,P002,Shoes,Footwear,1,311.5,0.06,10/2/2024
SALE003909,CUST03909,P004,T-shirt,Apparel,4,277.69,0.15,1/12/2024
SALE003910,CUST03910,P001,Smartphone,Electronics,4,229.39,0.27,3/21/2025
SALE003911,CUST03911,P003,Notebook,Stationery,4,103.83,0.1,12/6/2024
SALE003912,CUST03912,P001,Smartphone,Electronics,2,237.52,0.2,11/12/2023
SALE003913,CUST03913,P001,Smartphone,Electronics,4,82.74,0.21,2/1/2024
SALE003914,CUST03914,P004,T-shirt,Apparel,3,94.45,0.23,12/8/2023
SALE003915,CUST03915,P001,Smartphone,Electronics,1,237.16,0.17,2/15/2024
SALE003916,CUST03916,P003,Notebook,Stationery,1,187.42,0.12,1/23/2024
SALE003917,CUST03917,P003,Notebook,Stationery,3,466.49,0.29,5/17/2024
SALE003918,CUST03918,P004,T-shirt,Apparel,2,219.07,0.18,7/6/2023
SALE003919,CUST03919,P001,Smartphone,Electronics,3,391.04,0.22,10/26/2024
SALE003920,CUST03920,P003,Notebook,Stationery,1,288.61,0.1,10/22/2023
SALE003921,CUST03921,P002,Shoes,Footwear,3,366.84,0.2,2/13/2025
SALE003922,CUST03922,P005,Blender,Home Appliance,2,167.05,0.08,9/2/2023
SALE003923,CUST03923,P003,Notebook,Stationery,1,473.86,0.07,2/10/2025
SALE003924,CUST03924,P001,Smartphone,Electronics,2,288.54,0.21,3/11/2025
SALE003925,CUST03925,P005,Blender,Home Appliance,3,424.1,0.16,1/3/2024
SALE003926,CUST03926,P004,T-shirt,Apparel,4,214.27,0.2,6/16/2024
SALE003927,CUST03927,P005,Blender,Home Appliance,3,95.1,0.08,3/7/2024
SALE003928,CUST03928,P004,T-shirt,Apparel,2,353.17,0.18,5/8/2024
SALE003929,CUST03929,P003,Notebook,Stationery,3,53.49,0.13,3/28/2024
SALE003930,CUST03930,P003,Notebook,Stationery,4,263.88,0.18,6/3/2023
SALE003931,CUST03931,P001,Smartphone,Electronics,2,136.76,0.09,6/24/2024
SALE003932,CUST03932,P002,Shoes,Footwear,3,332.32,0.21,3/20/2025
SALE003933,CUST03933,P002,Shoes,Footwear,2,490.74,0.24,1/29/2025
SALE003934,CUST03934,P003,Notebook,Stationery,2,258.98,0.08,11/19/2023
SALE003935,CUST03935,P005,Blender,Home Appliance,1,417.87,0.09,12/29/2024
SALE003936,CUST03936,P005,Blender,Home Appliance,1,278.5,0.2,12/5/2023
SALE003937,CUST03937,P005,Blender,Home Appliance,2,273.13,0.21,1/16/2024
SALE003938,CUST03938,P005,Blender,Home Appliance,3,468.69,0.21,2/3/2025
SALE003939,CUST03939,P004,T-shirt,Apparel,3,450.48,0.2,12/30/2024
SALE003940,CUST03940,P002,Shoes,Footwear,3,403.61,0.12,9/29/2024
SALE003941,CUST03941,P003,Notebook,Stationery,4,183.32,0.12,5/5/2024
SALE003942,CUST03942,P005,Blender,Home Appliance,2,295.25,0.08,3/28/2024
SALE003943,CUST03943,P004,T-shirt,Apparel,2,150.75,0.05,3/1/2024
SALE003944,CUST03944,P005,Blender,Home Appliance,4,249.76,0.21,6/4/2024
SALE003945,CUST03945,P002,Shoes,Footwear,2,267.9,0.03,10/23/2023
SALE003946,CUST03946,P004,T-shirt,Apparel,2,424.24,0.28,4/11/2024
SALE003947,CUST03947,P002,Shoes,Footwear,4,453.21,0.25,6/22/2023
SALE003948,CUST03948,P003,Notebook,Stationery,1,236.58,0.26,12/19/2024
SALE003949,CUST03949,P004,T-shirt,Apparel,2,57.97,0.27,3/20/2025
SALE003950,CUST03950,P001,Smartphone,Electronics,4,437.8,0.12,7/9/2023
SALE003951,CUST03951,P001,Smartphone,Electronics,3,128.43,0.25,3/16/2025
SALE003952,CUST03952,P004,T-shirt,Apparel,1,329.85,0.05,5/6/2024
SALE003953,CUST03953,P002,Shoes,Footwear,3,61.24,0.01,11/4/2023
SALE003954,CUST03954,P003,Notebook,Stationery,2,229.78,0.24,12/16/2024
SALE003955,CUST03955,P003,Notebook,Stationery,1,493.68,0.02,7/14/2023
SALE003956,CUST03956,P001,Smartphone,Electronics,4,95.31,0.3,8/14/2024
SALE003957,CUST03957,P003,Notebook,Stationery,2,240.66,0.2,8/22/2024
SALE003958,CUST03958,P001,Smartphone,Electronics,4,188.22,0.23,5/30/2024
SALE003959,CUST03959,P004,T-shirt,Apparel,1,457.29,0.07,5/12/2023
SALE003960,CUST03960,P005,Blender,Home Appliance,3,441.2,0.2,5/30/2023
SALE003961,CUST03961,P004,T-shirt,Apparel,2,156.96,0.01,6/12/2023
SALE003962,CUST03962,P003,Notebook,Stationery,2,86.53,0.25,4/14/2025
SALE003963,CUST03963,P001,Smartphone,Electronics,4,332.21,0.05,9/21/2024
SALE003964,CUST03964,P005,Blender,Home Appliance,1,201.37,0.21,6/16/2023
SALE003965,CUST03965,P002,Shoes,Footwear,4,352.44,0.07,1/5/2025
SALE003966,CUST03966,P004,T-shirt,Apparel,1,64.45,0.02,10/29/2024
SALE003967,CUST03967,P005,Blender,Home Appliance,2,110.03,0.14,1/5/2024
SALE003968,CUST03968,P003,Notebook,Stationery,1,358.87,0.05,5/29/2023
SALE003969,CUST03969,P005,Blender,Home Appliance,2,145.57,0.22,7/8/2023
SALE003970,CUST03970,P003,Notebook,Stationery,1,435.91,0.07,9/23/2024
SALE003971,CUST03971,P002,Shoes,Footwear,3,76.37,0.1,10/13/2023
SALE003972,CUST03972,P001,Smartphone,Electronics,1,146.97,0.17,6/19/2024
SALE003973,CUST03973,P002,Shoes,Footwear,3,499.35,0.09,6/17/2023
SALE003974,CUST03974,P004,T-shirt,Apparel,1,244.88,0.11,7/26/2023
SALE003975,CUST03975,P002,Shoes,Footwear,1,366.33,0.24,12/12/2024
SALE003976,CUST03976,P003,Notebook,Stationery,4,132.2,0.05,6/6/2024
SALE003977,CUST03977,P003,Notebook,Stationery,4,324.44,0.02,2/14/2025
SALE003978,CUST03978,P003,Notebook,Stationery,2,376.75,0.1,12/6/2023
SALE003979,CUST03979,P005,Blender,Home Appliance,4,191.51,0.13,11/17/2024
SALE003980,CUST03980,P001,Smartphone,Electronics,1,423,0.16,12/14/2024
SALE003981,CUST03981,P001,Smartphone,Electronics,4,321.54,0.11,1/16/2024
SALE003982,CUST03982,P005,Blender,Home Appliance,1,225.11,0.24,5/28/2024
SALE003983,CUST03983,P004,T-shirt,Apparel,3,300.94,0.01,4/15/2025
SALE003984,CUST03984,P004,T-shirt,Apparel,1,309.54,0.13,3/30/2025
SALE003985,CUST03985,P002,Shoes,Footwear,2,124.49,0.11,6/24/2023
SALE003986,CUST03986,P001,Smartphone,Electronics,3,231.23,0.19,12/26/2024
SALE003987,CUST03987,P002,Shoes,Footwear,2,204.54,0.29,10/16/2024
SALE003988,CUST03988,P003,Notebook,Stationery,2,230.41,0.15,4/6/2024
SALE003989,CUST03989,P004,T-shirt,Apparel,2,392.5,0.3,6/6/2023
SALE003990,CUST03990,P001,Smartphone,Electronics,4,267.14,0.09,6/8/2024
SALE003991,CUST03991,P004,T-shirt,Apparel,2,473.14,0.01,6/9/2024
SALE003992,CUST03992,P003,Notebook,Stationery,3,182.15,0.05,12/2/2023
SALE003993,CUST03993,P004,T-shirt,Apparel,1,237.07,0.12,7/20/2024
SALE003994,CUST03994,P001,Smartphone,Electronics,2,404.13,0.09,9/15/2024
SALE003995,CUST03995,P003,Notebook,Stationery,3,295.71,0.03,6/10/2023
SALE003996,CUST03996,P002,Shoes,Footwear,2,296.16,0.13,4/13/2025
SALE003997,CUST03997,P004,T-shirt,Apparel,1,74,0.1,11/14/2024
SALE003998,CUST03998,P003,Notebook,Stationery,3,229.37,0.04,4/2/2025
SALE003999,CUST03999,P002,Shoes,Footwear,3,171.83,0.09,3/12/2025
SALE004000,CUST04000,P002,Shoes,Footwear,1,499.7,0.27,3/30/2025
SALE004001,CUST04001,P002,Shoes,Footwear,3,188.76,0.09,4/4/2025
SALE004002,CUST04002,P002,Shoes,Footwear,1,448.02,0.21,5/10/2024
SALE004003,CUST04003,P003,Notebook,Stationery,3,354.31,0.18,10/25/2023
SALE004004,CUST04004,P004,T-shirt,Apparel,3,203.41,0.13,10/5/2023
SALE004005,CUST04005,P001,Smartphone,Electronics,1,294.59,0.07,2/29/2024
SALE004006,CUST04006,P005,Blender,Home Appliance,1,428.24,0.11,6/5/2024
SALE004007,CUST04007,P001,Smartphone,Electronics,3,447.52,0.18,7/4/2024
SALE004008,CUST04008,P001,Smartphone,Electronics,3,122.18,0.11,8/15/2024
SALE004009,CUST04009,P001,Smartphone,Electronics,1,202.81,0.06,9/9/2024
SALE004010,CUST04010,P003,Notebook,Stationery,4,200.85,0.03,9/17/2024
SALE004011,CUST04011,P005,Blender,Home Appliance,1,68.92,0.26,7/7/2024
SALE004012,CUST04012,P001,Smartphone,Electronics,3,319.21,0.13,12/1/2024
SALE004013,CUST04013,P002,Shoes,Footwear,3,434.67,0.19,2/5/2024
SALE004014,CUST04014,P005,Blender,Home Appliance,3,221.71,0.15,2/24/2025
SALE004015,CUST04015,P004,T-shirt,Apparel,1,383.02,0.26,2/13/2024
SALE004016,CUST04016,P001,Smartphone,Electronics,3,332.47,0.16,8/23/2024
SALE004017,CUST04017,P005,Blender,Home Appliance,4,219.04,0.14,11/25/2023
SALE004018,CUST04018,P005,Blender,Home Appliance,2,113.48,0.28,11/14/2023
SALE004019,CUST04019,P005,Blender,Home Appliance,4,369.2,0.22,12/30/2024
SALE004020,CUST04020,P003,Notebook,Stationery,1,434.55,0.03,1/9/2025
SALE004021,CUST04021,P001,Smartphone,Electronics,3,358.63,0.05,10/18/2024
SALE004022,CUST04022,P005,Blender,Home Appliance,1,58.05,0.24,3/15/2024
SALE004023,CUST04023,P005,Blender,Home Appliance,2,147.3,0.25,7/23/2024
SALE004024,CUST04024,P003,Notebook,Stationery,1,81.27,0.16,2/21/2024
SALE004025,CUST04025,P002,Shoes,Footwear,3,306.67,0.17,3/7/2025
SALE004026,CUST04026,P004,T-shirt,Apparel,2,390.41,0.19,8/25/2023
SALE004027,CUST04027,P003,Notebook,Stationery,2,99.76,0.13,12/20/2024
SALE004028,CUST04028,P005,Blender,Home Appliance,3,427.25,0.2,6/22/2023
SALE004029,CUST04029,P001,Smartphone,Electronics,3,299.98,0.03,12/14/2023
SALE004030,CUST04030,P002,Shoes,Footwear,3,360.49,0.29,12/11/2024
SALE004031,CUST04031,P004,T-shirt,Apparel,1,487.13,0.23,1/10/2024
SALE004032,CUST04032,P005,Blender,Home Appliance,4,87.66,0.19,7/19/2024
SALE004033,CUST04033,P001,Smartphone,Electronics,1,455.55,0.09,11/3/2023
SALE004034,CUST04034,P004,T-shirt,Apparel,1,106.75,0.05,12/10/2024
SALE004035,CUST04035,P005,Blender,Home Appliance,4,226.83,0.12,4/10/2025
SALE004036,CUST04036,P002,Shoes,Footwear,3,433.15,0.2,6/26/2024
SALE004037,CUST04037,P001,Smartphone,Electronics,3,457.81,0.19,3/27/2025
SALE004038,CUST04038,P001,Smartphone,Electronics,4,277.87,0.11,9/28/2023
SALE004039,CUST04039,P005,Blender,Home Appliance,4,317.35,0.18,9/21/2024
SALE004040,CUST04040,P001,Smartphone,Electronics,1,368.67,0.24,2/29/2024
SALE004041,CUST04041,P003,Notebook,Stationery,2,424.74,0.01,12/23/2023
SALE004042,CUST04042,P005,Blender,Home Appliance,4,104.68,0.14,11/16/2023
SALE004043,CUST04043,P005,Blender,Home Appliance,1,414.53,0.23,2/6/2024
SALE004044,CUST04044,P005,Blender,Home Appliance,2,266.57,0.16,3/4/2024
SALE004045,CUST04045,P005,Blender,Home Appliance,3,252.78,0.2,11/8/2023
SALE004046,CUST04046,P001,Smartphone,Electronics,3,240.75,0.16,5/22/2023
SALE004047,CUST04047,P003,Notebook,Stationery,1,279.15,0.3,9/14/2024
SALE004048,CUST04048,P005,Blender,Home Appliance,1,475.27,0.02,6/26/2023
SALE004049,CUST04049,P001,Smartphone,Electronics,4,296.69,0.15,5/28/2024
SALE004050,CUST04050,P005,Blender,Home Appliance,3,478.93,0.03,1/4/2024
SALE004051,CUST04051,P001,Smartphone,Electronics,1,131.13,0.05,3/26/2024
SALE004052,CUST04052,P003,Notebook,Stationery,3,375.86,0.11,10/3/2023
SALE004053,CUST04053,P001,Smartphone,Electronics,3,415.51,0.05,2/10/2025
SALE004054,CUST04054,P002,Shoes,Footwear,4,355.61,0.29,5/10/2023
SALE004055,CUST04055,P002,Shoes,Footwear,2,323.12,0.28,11/28/2023
SALE004056,CUST04056,P003,Notebook,Stationery,4,304.17,0.1,5/31/2023
SALE004057,CUST04057,P001,Smartphone,Electronics,1,437.42,0.19,9/26/2024
SALE004058,CUST04058,P003,Notebook,Stationery,4,419.74,0.16,10/27/2024
SALE004059,CUST04059,P001,Smartphone,Electronics,4,105.03,0.24,8/10/2023
SALE004060,CUST04060,P005,Blender,Home Appliance,3,431.86,0.19,8/31/2023
SALE004061,CUST04061,P001,Smartphone,Electronics,4,236.33,0,1/12/2025
SALE004062,CUST04062,P001,Smartphone,Electronics,1,164.16,0.23,11/30/2024
SALE004063,CUST04063,P003,Notebook,Stationery,2,441.4,0.22,5/10/2024
SALE004064,CUST04064,P004,T-shirt,Apparel,4,244.41,0.15,7/8/2024
SALE004065,CUST04065,P002,Shoes,Footwear,4,413.76,0.27,5/5/2023
SALE004066,CUST04066,P003,Notebook,Stationery,2,168.53,0.27,11/15/2023
SALE004067,CUST04067,P005,Blender,Home Appliance,1,51.77,0.16,4/28/2024
SALE004068,CUST04068,P004,T-shirt,Apparel,1,272.96,0.18,6/8/2023
SALE004069,CUST04069,P005,Blender,Home Appliance,4,95.1,0.3,11/28/2023
SALE004070,CUST04070,P005,Blender,Home Appliance,3,389.47,0.09,3/7/2025
SALE004071,CUST04071,P001,Smartphone,Electronics,4,174.23,0.1,4/18/2023
SALE004072,CUST04072,P002,Shoes,Footwear,2,249.64,0.05,9/5/2023
SALE004073,CUST04073,P001,Smartphone,Electronics,2,89.17,0.27,11/21/2023
SALE004074,CUST04074,P002,Shoes,Footwear,2,179,0.22,10/22/2023
SALE004075,CUST04075,P001,Smartphone,Electronics,4,401.67,0.03,8/12/2023
SALE004076,CUST04076,P001,Smartphone,Electronics,4,118.21,0.29,7/1/2023
SALE004077,CUST04077,P004,T-shirt,Apparel,1,341.22,0.22,10/24/2024
SALE004078,CUST04078,P004,T-shirt,Apparel,3,462.84,0.26,6/30/2023
SALE004079,CUST04079,P005,Blender,Home Appliance,4,355.93,0.01,5/19/2024
SALE004080,CUST04080,P003,Notebook,Stationery,1,414.96,0.15,1/13/2025
SALE004081,CUST04081,P004,T-shirt,Apparel,4,99.04,0.21,10/22/2024
SALE004082,CUST04082,P001,Smartphone,Electronics,1,162.83,0.16,8/7/2023
SALE004083,CUST04083,P002,Shoes,Footwear,1,452.54,0.2,11/27/2024
SALE004084,CUST04084,P001,Smartphone,Electronics,3,371.8,0.25,5/21/2023
SALE004085,CUST04085,P002,Shoes,Footwear,4,337.8,0.11,3/4/2025
SALE004086,CUST04086,P003,Notebook,Stationery,1,348.7,0.25,10/24/2024
SALE004087,CUST04087,P004,T-shirt,Apparel,2,236.39,0.05,10/28/2023
SALE004088,CUST04088,P004,T-shirt,Apparel,2,70.05,0.08,10/20/2024
SALE004089,CUST04089,P004,T-shirt,Apparel,2,403,0.01,1/26/2024
SALE004090,CUST04090,P003,Notebook,Stationery,3,355.42,0.11,5/22/2023
SALE004091,CUST04091,P002,Shoes,Footwear,1,262.76,0.11,7/10/2023
SALE004092,CUST04092,P005,Blender,Home Appliance,3,454.89,0.24,7/31/2023
SALE004093,CUST04093,P001,Smartphone,Electronics,4,201.27,0.2,4/14/2025
SALE004094,CUST04094,P002,Shoes,Footwear,4,182.44,0.13,11/15/2023
SALE004095,CUST04095,P003,Notebook,Stationery,1,442.76,0.2,9/3/2024
SALE004096,CUST04096,P005,Blender,Home Appliance,2,408.64,0.02,1/19/2024
SALE004097,CUST04097,P005,Blender,Home Appliance,1,281.74,0.05,2/10/2024
SALE004098,CUST04098,P002,Shoes,Footwear,1,108.83,0.19,1/20/2024
SALE004099,CUST04099,P004,T-shirt,Apparel,1,146.78,0.19,9/22/2024
SALE004100,CUST04100,P002,Shoes,Footwear,3,345.3,0.23,12/18/2023
SALE004101,CUST04101,P001,Smartphone,Electronics,4,223.27,0.12,3/27/2024
SALE004102,CUST04102,P004,T-shirt,Apparel,1,426.41,0.22,12/31/2024
SALE004103,CUST04103,P003,Notebook,Stationery,1,477.48,0.21,6/15/2024
SALE004104,CUST04104,P005,Blender,Home Appliance,1,412.54,0.29,10/10/2023
SALE004105,CUST04105,P005,Blender,Home Appliance,3,219.9,0.06,6/2/2024
SALE004106,CUST04106,P005,Blender,Home Appliance,3,404.91,0.17,11/8/2023
SALE004107,CUST04107,P003,Notebook,Stationery,3,208.15,0.18,1/21/2025
SALE004108,CUST04108,P005,Blender,Home Appliance,1,125.2,0.3,8/24/2023
SALE004109,CUST04109,P003,Notebook,Stationery,2,65.03,0.06,6/16/2023
SALE004110,CUST04110,P005,Blender,Home Appliance,2,223.57,0.16,6/19/2024
SALE004111,CUST04111,P001,Smartphone,Electronics,2,456.6,0.1,1/11/2025
SALE004112,CUST04112,P002,Shoes,Footwear,4,157.54,0.16,10/26/2023
SALE004113,CUST04113,P004,T-shirt,Apparel,1,142.93,0.07,4/21/2024
SALE004114,CUST04114,P001,Smartphone,Electronics,2,486.42,0.01,11/21/2023
SALE004115,CUST04115,P005,Blender,Home Appliance,2,61.25,0.17,9/5/2023
SALE004116,CUST04116,P002,Shoes,Footwear,2,403.6,0.1,12/10/2024
SALE004117,CUST04117,P001,Smartphone,Electronics,1,194.62,0.05,2/7/2024
SALE004118,CUST04118,P002,Shoes,Footwear,2,66.87,0.1,10/17/2024
SALE004119,CUST04119,P002,Shoes,Footwear,2,463.01,0.01,7/3/2024
SALE004120,CUST04120,P001,Smartphone,Electronics,1,112.84,0.29,5/7/2024
SALE004121,CUST04121,P003,Notebook,Stationery,4,298.3,0.17,1/21/2025
SALE004122,CUST04122,P004,T-shirt,Apparel,3,173.32,0.24,12/11/2023
SALE004123,CUST04123,P003,Notebook,Stationery,2,79.34,0.13,9/1/2024
SALE004124,CUST04124,P004,T-shirt,Apparel,3,72.47,0.27,2/19/2025
SALE004125,CUST04125,P003,Notebook,Stationery,4,102,0.14,1/8/2025
SALE004126,CUST04126,P004,T-shirt,Apparel,4,82.12,0.17,3/28/2024
SALE004127,CUST04127,P001,Smartphone,Electronics,2,392.25,0.15,11/29/2023
SALE004128,CUST04128,P004,T-shirt,Apparel,1,268.5,0.22,12/4/2023
SALE004129,CUST04129,P004,T-shirt,Apparel,4,204.3,0.17,7/31/2023
SALE004130,CUST04130,P003,Notebook,Stationery,3,238.27,0.08,8/14/2024
SALE004131,CUST04131,P004,T-shirt,Apparel,3,468.03,0.04,1/28/2025
SALE004132,CUST04132,P005,Blender,Home Appliance,3,459.84,0.18,11/22/2023
SALE004133,CUST04133,P001,Smartphone,Electronics,3,372.05,0.15,1/10/2024
SALE004134,CUST04134,P002,Shoes,Footwear,4,448.11,0.03,12/18/2023
SALE004135,CUST04135,P001,Smartphone,Electronics,2,193.84,0.12,9/9/2024
SALE004136,CUST04136,P003,Notebook,Stationery,2,221.5,0.15,6/3/2024
SALE004137,CUST04137,P005,Blender,Home Appliance,3,326.17,0.25,1/6/2024
SALE004138,CUST04138,P005,Blender,Home Appliance,2,330.63,0.02,8/22/2023
SALE004139,CUST04139,P003,Notebook,Stationery,3,266.76,0.1,11/14/2024
SALE004140,CUST04140,P001,Smartphone,Electronics,3,230.3,0.25,5/6/2023
SALE004141,CUST04141,P003,Notebook,Stationery,1,493.78,0.19,5/22/2023
SALE004142,CUST04142,P002,Shoes,Footwear,4,419.51,0.09,4/18/2023
SALE004143,CUST04143,P005,Blender,Home Appliance,4,245.74,0.25,7/13/2024
SALE004144,CUST04144,P005,Blender,Home Appliance,3,377.28,0.15,7/25/2024
SALE004145,CUST04145,P004,T-shirt,Apparel,4,171.3,0.15,5/11/2023
SALE004146,CUST04146,P003,Notebook,Stationery,2,95.08,0.29,8/28/2023
SALE004147,CUST04147,P001,Smartphone,Electronics,3,208.59,0.28,7/31/2023
SALE004148,CUST04148,P004,T-shirt,Apparel,1,231.34,0.11,7/29/2024
SALE004149,CUST04149,P003,Notebook,Stationery,2,57.44,0.04,10/17/2024
SALE004150,CUST04150,P003,Notebook,Stationery,1,416.66,0.1,8/4/2024
SALE004151,CUST04151,P001,Smartphone,Electronics,1,211.64,0.01,4/3/2024
SALE004152,CUST04152,P005,Blender,Home Appliance,4,311.19,0.01,3/26/2025
SALE004153,CUST04153,P004,T-shirt,Apparel,4,83.28,0.12,11/18/2023
