Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Payment_Mode,Status,Channel,Merchant_ID
TXN003647,CUST03647,3/8/2024,Purchase,492.39,Credit Card,Success,Online,M417
TXN003648,CUST03648,8/25/2023,Purchase,435.69,Cash,Success,In-store,M419
TXN003649,CUST03649,3/18/2025,Refund,600.94,UPI,Success,In-store,M561
TXN003650,CUST03650,6/7/2024,Refund,999.56,UPI,Success,Online,M139
TXN003651,CUST03651,1/31/2024,Purchase,771.75,UPI,Success,Online,M614
TXN003652,CUST03652,8/13/2023,Purchase,403.89,Credit Card,Success,Online,M469
TXN003653,CUST03653,12/6/2023,Purchase,829.28,Cash,Success,Online,M524
TXN003654,CUST03654,3/7/2024,Refund,179,UPI,Success,Online,M101
TXN003655,CUST03655,11/4/2023,Purchase,40.16,UPI,Success,Online,M686
TXN003656,CUST03656,2/12/2024,Purchase,212.4,Credit Card,Success,In-store,M862
TXN003657,CUST03657,5/25/2024,Refund,347.01,UPI,Success,Online,M381
TXN003658,CUST03658,5/15/2024,Purchase,515.47,Credit Card,Success,Online,M911
TXN003659,CUST03659,10/19/2024,Purchase,618.98,Cash,Success,In-store,M148
TXN003660,CUST03660,6/30/2024,Purchase,911.5,Credit Card,Success,In-store,M926
TXN003661,CUST03661,3/28/2024,Purchase,514.76,Credit Card,Success,Online,M495
TXN003662,CUST03662,1/21/2024,Purchase,506.26,UPI,Success,Online,M564
TXN003663,CUST03663,9/23/2024,Purchase,59.74,Credit Card,Success,Online,M202
TXN003664,CUST03664,7/20/2023,Purchase,44.56,Credit Card,Success,In-store,M403
TXN003665,CUST03665,9/29/2024,Purchase,555.65,Debit Card,Success,In-store,M776
TXN003666,CUST03666,3/24/2025,Purchase,443.8,UPI,Success,In-store,M937
TXN003667,CUST03667,1/11/2024,Purchase,840.79,Cash,Success,Online,M615
TXN003668,CUST03668,5/26/2024,Purchase,169.07,Credit Card,Success,In-store,M569
TXN003669,CUST03669,7/14/2023,Purchase,34.72,UPI,Success,In-store,M639
TXN003670,CUST03670,4/17/2023,Purchase,454.55,Credit Card,Success,Online,M317
TXN003671,CUST03671,6/30/2023,Refund,245.1,Credit Card,Success,Online,M170
TXN003672,CUST03672,5/4/2024,Purchase,59.12,UPI,Success,In-store,M122
TXN003673,CUST03673,8/15/2023,Purchase,727.35,UPI,Success,Online,M302
TXN003674,CUST03674,10/28/2024,Purchase,120.48,Cash,Success,Online,M207
TXN003675,CUST03675,4/27/2024,Purchase,612.24,Credit Card,Success,Online,M368
TXN003676,CUST03676,10/15/2023,Purchase,288.24,Cash,Success,In-store,M928
TXN003677,CUST03677,6/9/2023,Purchase,181.76,Credit Card,Success,Online,M926
TXN003678,CUST03678,2/14/2024,Purchase,385.95,Credit Card,Success,Online,M462
TXN003679,CUST03679,11/6/2023,Purchase,803.43,Credit Card,Failed,Online,M881
TXN003680,CUST03680,3/6/2025,Purchase,398.17,Credit Card,Success,Online,M499
TXN003681,CUST03681,7/1/2024,Purchase,753.26,Credit Card,Success,Online,M378
TXN003682,CUST03682,12/22/2023,Purchase,134.23,UPI,Success,In-store,M422
TXN003683,CUST03683,5/31/2024,Purchase,775.04,UPI,Success,In-store,M585
TXN003684,CUST03684,1/24/2025,Purchase,244.56,Cash,Success,Online,M228
TXN003685,CUST03685,10/2/2023,Purchase,680.62,Debit Card,Success,Online,M882
TXN003686,CUST03686,10/16/2023,Purchase,570.12,Credit Card,Success,Online,M256
TXN003687,CUST03687,10/18/2023,Purchase,929.85,Credit Card,Success,In-store,M568
TXN003688,CUST03688,8/13/2023,Purchase,393.45,Credit Card,Success,Online,M435
TXN003689,CUST03689,6/28/2024,Purchase,75.5,Credit Card,Success,Online,M777
TXN003690,CUST03690,9/7/2024,Purchase,28.96,Cash,Success,Online,M583
TXN003691,CUST03691,4/22/2024,Purchase,828.59,UPI,Success,Online,M714
TXN003692,CUST03692,2/20/2024,Purchase,529.49,Credit Card,Success,In-store,M375
TXN003693,CUST03693,5/20/2023,Purchase,777.49,Debit Card,Success,Online,M909
TXN003694,CUST03694,5/20/2024,Purchase,242.08,Credit Card,Success,Online,M155
TXN003695,CUST03695,9/4/2023,Purchase,351.63,Debit Card,Success,Online,M565
TXN003696,CUST03696,4/14/2024,Purchase,39.8,UPI,Success,Online,M843
TXN003697,CUST03697,5/24/2024,Refund,961.88,Cash,Success,Online,M374
TXN003698,CUST03698,2/5/2024,Purchase,671.19,Debit Card,Success,In-store,M127
TXN003699,CUST03699,6/26/2023,Purchase,933.87,Cash,Success,In-store,M327
TXN003700,CUST03700,4/4/2025,Purchase,272.84,Debit Card,Success,Online,M319
TXN003701,CUST03701,7/3/2023,Purchase,615.35,Cash,Success,Online,M978
TXN003702,CUST03702,3/25/2025,Purchase,681.71,UPI,Success,Online,M560
TXN003703,CUST03703,5/10/2023,Purchase,324.37,UPI,Success,In-store,M371
TXN003704,CUST03704,12/24/2023,Purchase,849.63,Debit Card,Success,Online,M364
TXN003705,CUST03705,9/3/2023,Purchase,947.69,Cash,Success,Online,M733
TXN003706,CUST03706,11/30/2024,Purchase,886.01,Cash,Success,Online,M742
TXN003707,CUST03707,9/13/2024,Purchase,741.68,Cash,Success,Online,M694
TXN003708,CUST03708,10/25/2024,Purchase,284.69,UPI,Success,In-store,M728
TXN003709,CUST03709,10/22/2024,Purchase,288.8,Cash,Success,Online,M637
TXN003710,CUST03710,6/2/2023,Purchase,963.73,Debit Card,Success,Online,M560
TXN003711,CUST03711,8/26/2024,Purchase,20.18,Cash,Success,Online,M103
TXN003712,CUST03712,1/23/2024,Purchase,718.89,Debit Card,Success,Online,M718
TXN003713,CUST03713,10/11/2023,Purchase,709.18,UPI,Success,Online,M335
TXN003714,CUST03714,6/5/2023,Purchase,626.46,Credit Card,Success,In-store,M352
TXN003715,CUST03715,3/10/2025,Purchase,990.21,Cash,Success,In-store,M723
TXN003716,CUST03716,10/23/2023,Purchase,318.76,Debit Card,Failed,Online,M209
TXN003717,CUST03717,2/25/2025,Purchase,346.57,Debit Card,Success,Online,M825
TXN003718,CUST03718,9/27/2024,Purchase,88.15,Cash,Success,Online,M334
TXN003719,CUST03719,4/20/2023,Refund,448.37,Debit Card,Success,Online,M502
TXN003720,CUST03720,8/29/2023,Purchase,268.44,Debit Card,Success,Online,M865
TXN003721,CUST03721,9/23/2023,Refund,349.95,Debit Card,Success,Online,M729
TXN003722,CUST03722,9/10/2024,Purchase,836.23,Debit Card,Success,Online,M395
TXN003723,CUST03723,8/8/2023,Refund,936.13,Credit Card,Success,In-store,M191
TXN003724,CUST03724,2/22/2024,Purchase,193.88,Credit Card,Success,Online,M290
TXN003725,CUST03725,8/23/2024,Purchase,378.78,Debit Card,Success,In-store,M935
TXN003726,CUST03726,9/1/2023,Purchase,929.34,Cash,Success,In-store,M745
TXN003727,CUST03727,6/9/2024,Purchase,71.19,Credit Card,Success,Online,M514
TXN003728,CUST03728,9/9/2023,Purchase,101.44,UPI,Success,Online,M407
TXN003729,CUST03729,2/26/2025,Purchase,171.16,UPI,Success,Online,M172
TXN003730,CUST03730,8/15/2024,Purchase,599.26,Cash,Success,Online,M104
TXN003731,CUST03731,8/1/2023,Purchase,158.97,Cash,Success,In-store,M953
TXN003732,CUST03732,8/11/2024,Purchase,968.4,Debit Card,Success,Online,M494
TXN003733,CUST03733,4/14/2024,Purchase,452.25,Credit Card,Success,In-store,M117
TXN003734,CUST03734,8/27/2023,Purchase,506.5,Credit Card,Success,Online,M329
TXN003735,CUST03735,2/20/2025,Purchase,254.19,Credit Card,Success,In-store,M271
TXN003736,CUST03736,9/8/2023,Purchase,476.25,Debit Card,Success,Online,M536
TXN003737,CUST03737,6/16/2024,Purchase,665.29,Debit Card,Success,Online,M877
TXN003738,CUST03738,9/25/2024,Purchase,753.67,Debit Card,Success,Online,M928
TXN003739,CUST03739,3/8/2024,Purchase,756.33,Debit Card,Success,Online,M561
TXN003740,CUST03740,8/15/2024,Purchase,582.11,UPI,Success,Online,M459
TXN003741,CUST03741,4/16/2024,Purchase,905.32,Debit Card,Success,In-store,M339
TXN003742,CUST03742,3/2/2025,Purchase,819.23,Debit Card,Success,In-store,M166
TXN003743,CUST03743,9/17/2024,Refund,759.48,Credit Card,Success,Online,M819
TXN003744,CUST03744,8/27/2023,Purchase,65.05,UPI,Success,Online,M761
TXN003745,CUST03745,10/18/2023,Purchase,16.81,UPI,Success,Online,M669
TXN003746,CUST03746,7/7/2024,Purchase,220.32,UPI,Success,In-store,M146
TXN003747,CUST03747,2/7/2024,Purchase,666.89,Debit Card,Success,In-store,M456
TXN003748,CUST03748,7/12/2024,Purchase,417.09,Credit Card,Success,Online,M600
TXN003749,CUST03749,5/3/2024,Purchase,408.38,Debit Card,Success,Online,M506
TXN003750,CUST03750,8/13/2023,Purchase,885.74,Debit Card,Success,In-store,M347
TXN003751,CUST03751,8/28/2023,Purchase,896.61,Cash,Success,Online,M189
TXN003752,CUST03752,7/18/2024,Purchase,910.08,Debit Card,Success,Online,M801
TXN003753,CUST03753,2/28/2024,Purchase,320.74,Cash,Success,Online,M956
TXN003754,CUST03754,9/20/2024,Purchase,694.15,Debit Card,Success,In-store,M137
TXN003755,CUST03755,1/10/2025,Purchase,278.92,Cash,Success,Online,M183
TXN003756,CUST03756,7/14/2024,Purchase,198.7,Debit Card,Success,Online,M127
TXN003757,CUST03757,11/13/2024,Purchase,192.79,UPI,Success,In-store,M646
TXN003758,CUST03758,11/19/2023,Purchase,348.69,UPI,Success,Online,M717
TXN003759,CUST03759,12/6/2023,Purchase,435.66,Debit Card,Success,Online,M515
TXN003760,CUST03760,8/27/2023,Refund,832.64,Debit Card,Success,In-store,M759
TXN003761,CUST03761,2/28/2024,Refund,128.69,Credit Card,Failed,Online,M440
TXN003762,CUST03762,8/4/2023,Purchase,737.58,UPI,Success,In-store,M402
TXN003763,CUST03763,12/26/2024,Purchase,536.14,Credit Card,Success,Online,M516
TXN003764,CUST03764,7/29/2024,Purchase,295.07,UPI,Success,Online,M905
TXN003765,CUST03765,1/17/2025,Purchase,497.89,Credit Card,Success,Online,M196
TXN003766,CUST03766,8/8/2024,Purchase,306.94,Cash,Success,Online,M269
TXN003767,CUST03767,11/24/2023,Purchase,600.12,Debit Card,Success,Online,M429
TXN003768,CUST03768,7/2/2024,Purchase,439.51,Credit Card,Success,Online,M331
TXN003769,CUST03769,8/30/2023,Purchase,172.76,Credit Card,Success,In-store,M505
TXN003770,CUST03770,1/17/2025,Purchase,125.42,Cash,Success,In-store,M138
TXN003771,CUST03771,8/24/2024,Purchase,551.23,Credit Card,Success,Online,M497
TXN003772,CUST03772,7/25/2023,Purchase,903.39,Debit Card,Success,In-store,M395
TXN003773,CUST03773,7/26/2023,Purchase,350.52,UPI,Success,Online,M121
TXN003774,CUST03774,1/2/2024,Purchase,735.67,Debit Card,Success,Online,M162
TXN003775,CUST03775,11/8/2023,Purchase,662.07,Cash,Success,Online,M387
TXN003776,CUST03776,6/30/2024,Purchase,932.24,Debit Card,Success,Online,M551
TXN003777,CUST03777,11/20/2023,Purchase,822.77,Credit Card,Success,Online,M397
TXN003778,CUST03778,4/2/2024,Refund,570.94,Cash,Success,Online,M633
TXN003779,CUST03779,4/17/2023,Refund,660.46,Credit Card,Success,Online,M509
TXN003780,CUST03780,6/17/2024,Purchase,899.4,Debit Card,Success,Online,M575
TXN003781,CUST03781,2/1/2025,Purchase,405.52,Debit Card,Success,Online,M713
TXN003782,CUST03782,9/3/2024,Purchase,333.53,UPI,Success,Online,M407
TXN003783,CUST03783,11/18/2023,Purchase,20.7,Credit Card,Success,Online,M997
TXN003784,CUST03784,12/25/2023,Purchase,828.29,UPI,Success,Online,M674
TXN003785,CUST03785,10/2/2023,Purchase,802.97,Cash,Success,In-store,M487
TXN003786,CUST03786,1/11/2025,Purchase,113.41,Cash,Success,Online,M893
TXN003787,CUST03787,7/3/2024,Purchase,581.09,Credit Card,Success,Online,M750
TXN003788,CUST03788,4/29/2024,Purchase,469.34,UPI,Success,Online,M751
TXN003789,CUST03789,1/31/2024,Purchase,127.52,UPI,Success,Online,M697
TXN003790,CUST03790,8/6/2024,Purchase,980.76,Debit Card,Success,In-store,M935
TXN003791,CUST03791,4/7/2024,Purchase,222.55,Cash,Success,In-store,M631
TXN003792,CUST03792,12/13/2023,Purchase,76.56,Debit Card,Success,Online,M705
TXN003793,CUST03793,3/3/2025,Purchase,598.9,Cash,Success,Online,M378
TXN003794,CUST03794,4/25/2023,Purchase,741.48,Debit Card,Success,Online,M620
TXN003795,CUST03795,5/28/2023,Purchase,42.12,Credit Card,Success,In-store,M358
TXN003796,CUST03796,9/27/2023,Purchase,662.13,UPI,Success,Online,M629
TXN003797,CUST03797,9/10/2023,Purchase,536.97,Credit Card,Success,Online,M171
TXN003798,CUST03798,6/16/2024,Purchase,112.23,Debit Card,Success,Online,M578
TXN003799,CUST03799,12/29/2023,Purchase,180.8,Debit Card,Success,Online,M112
TXN003800,CUST03800,8/1/2024,Purchase,572.29,Credit Card,Success,Online,M765
TXN003801,CUST03801,6/13/2024,Refund,303.39,Debit Card,Success,Online,M352
TXN003802,CUST03802,9/7/2023,Purchase,938.93,UPI,Success,Online,M515
TXN003803,CUST03803,3/29/2024,Purchase,820.55,Credit Card,Success,Online,M927
TXN003804,CUST03804,1/30/2024,Purchase,983.73,Cash,Success,Online,M209
TXN003805,CUST03805,3/12/2025,Purchase,267.07,Debit Card,Success,Online,M125
TXN003806,CUST03806,11/10/2023,Purchase,970.03,UPI,Success,Online,M154
TXN003807,CUST03807,8/20/2023,Purchase,436.92,Credit Card,Success,Online,M566
TXN003808,CUST03808,9/17/2024,Purchase,354.04,Cash,Success,Online,M917
TXN003809,CUST03809,9/9/2023,Purchase,59.85,Debit Card,Success,In-store,M579
TXN003810,CUST03810,7/12/2023,Purchase,62.24,UPI,Failed,Online,M104
TXN003811,CUST03811,11/11/2024,Purchase,695.09,Credit Card,Success,Online,M871
TXN003812,CUST03812,5/18/2024,Purchase,463.35,Credit Card,Success,In-store,M173
TXN003813,CUST03813,7/18/2023,Purchase,234.26,UPI,Success,In-store,M555
TXN003814,CUST03814,1/23/2024,Purchase,617.83,Debit Card,Success,In-store,M597
TXN003815,CUST03815,1/1/2024,Refund,260.33,Debit Card,Success,Online,M883
TXN003816,CUST03816,8/25/2024,Purchase,581.86,Credit Card,Success,In-store,M982
TXN003817,CUST03817,10/23/2024,Purchase,365.62,Debit Card,Success,Online,M327
TXN003818,CUST03818,1/14/2025,Purchase,825.32,UPI,Success,In-store,M769
TXN003819,CUST03819,9/11/2024,Refund,822.49,UPI,Success,Online,M592
TXN003820,CUST03820,5/26/2024,Refund,482.58,Debit Card,Success,Online,M420
TXN003821,CUST03821,10/24/2023,Purchase,357.31,Credit Card,Success,Online,M687
TXN003822,CUST03822,5/5/2024,Purchase,368.93,Debit Card,Success,Online,M417
TXN003823,CUST03823,4/6/2024,Purchase,807.66,UPI,Success,In-store,M709
TXN003824,CUST03824,10/1/2023,Purchase,334.9,Cash,Success,Online,M302
TXN003825,CUST03825,5/31/2023,Purchase,216.97,UPI,Success,In-store,M928
TXN003826,CUST03826,12/14/2024,Purchase,93.84,UPI,Success,In-store,M306
TXN003827,CUST03827,3/1/2025,Purchase,472.03,UPI,Success,In-store,M935
TXN003828,CUST03828,5/7/2023,Purchase,487.31,Debit Card,Success,Online,M137
TXN003829,CUST03829,10/14/2023,Purchase,842.5,Cash,Success,Online,M554
TXN003830,CUST03830,11/27/2024,Purchase,229.03,UPI,Success,Online,M640
TXN003831,CUST03831,12/28/2024,Purchase,387.18,UPI,Success,Online,M205
TXN003832,CUST03832,12/15/2023,Purchase,810.32,Debit Card,Success,Online,M213
TXN003833,CUST03833,4/29/2024,Refund,825.39,Cash,Success,In-store,M175
TXN003834,CUST03834,11/21/2023,Purchase,390.76,Cash,Success,Online,M552
TXN003835,CUST03835,1/30/2024,Refund,464.53,Cash,Success,Online,M209
TXN003836,CUST03836,6/20/2024,Purchase,310.25,UPI,Success,In-store,M687
TXN003837,CUST03837,1/28/2025,Purchase,933.23,Cash,Success,Online,M820
TXN003838,CUST03838,4/11/2025,Purchase,127.46,Cash,Success,Online,M877
TXN003839,CUST03839,9/21/2024,Purchase,934.41,UPI,Success,In-store,M533
TXN003840,CUST03840,12/14/2023,Refund,687.03,UPI,Success,Online,M952
TXN003841,CUST03841,11/11/2024,Purchase,536.26,Credit Card,Success,Online,M153
TXN003842,CUST03842,3/14/2024,Purchase,42.33,UPI,Success,In-store,M137
TXN003843,CUST03843,8/23/2024,Purchase,480.84,Debit Card,Success,Online,M384
TXN003844,CUST03844,9/15/2024,Purchase,413.67,Debit Card,Success,In-store,M730
TXN003845,CUST03845,8/18/2023,Purchase,169.61,UPI,Success,Online,M124
TXN003846,CUST03846,2/19/2024,Purchase,659.85,Debit Card,Success,In-store,M274
TXN003847,CUST03847,7/11/2024,Purchase,971.44,UPI,Success,Online,M195
TXN003848,CUST03848,5/19/2024,Purchase,566.57,UPI,Success,Online,M374
TXN003849,CUST03849,12/21/2024,Purchase,717.61,Credit Card,Success,Online,M393
TXN003850,CUST03850,8/5/2024,Refund,77.77,Cash,Success,Online,M400
TXN003851,CUST03851,6/9/2024,Purchase,423.49,UPI,Success,Online,M188
TXN003852,CUST03852,4/7/2025,Purchase,125.19,Debit Card,Success,Online,M929
TXN003853,CUST03853,8/28/2024,Refund,616.67,UPI,Success,Online,M465
TXN003854,CUST03854,11/1/2023,Purchase,939.1,Cash,Success,Online,M442
TXN003855,CUST03855,6/29/2024,Purchase,665.16,UPI,Success,In-store,M969
TXN003856,CUST03856,8/22/2024,Purchase,86.04,Credit Card,Success,Online,M706
TXN003857,CUST03857,6/26/2023,Purchase,361.12,UPI,Success,Online,M533
TXN003858,CUST03858,8/31/2023,Purchase,555.16,Debit Card,Success,Online,M558
TXN003859,CUST03859,9/23/2023,Purchase,409.18,Credit Card,Success,Online,M386
TXN003860,CUST03860,8/21/2024,Purchase,835.31,Credit Card,Success,In-store,M332
TXN003861,CUST03861,8/25/2024,Purchase,816.52,Cash,Success,Online,M337
TXN003862,CUST03862,10/18/2024,Purchase,615.71,Debit Card,Success,Online,M338
TXN003863,CUST03863,4/12/2025,Purchase,379.72,Cash,Success,Online,M781
TXN003864,CUST03864,4/6/2025,Purchase,262.78,Debit Card,Success,In-store,M777
TXN003865,CUST03865,9/20/2024,Purchase,114.82,Debit Card,Success,Online,M631
TXN003866,CUST03866,10/11/2024,Purchase,361.35,Credit Card,Success,Online,M410
TXN003867,CUST03867,8/23/2024,Purchase,419.04,Credit Card,Success,Online,M779
TXN003868,CUST03868,6/6/2023,Purchase,679.06,Debit Card,Success,In-store,M678
TXN003869,CUST03869,8/12/2024,Purchase,661.58,UPI,Success,Online,M847
TXN003870,CUST03870,7/24/2024,Purchase,79.41,Credit Card,Success,In-store,M516
TXN003871,CUST03871,2/16/2024,Purchase,401.31,Debit Card,Success,Online,M818
TXN003872,CUST03872,11/6/2023,Purchase,189.96,UPI,Success,Online,M450
TXN003873,CUST03873,1/8/2025,Purchase,165.24,Debit Card,Success,Online,M483
TXN003874,CUST03874,1/18/2025,Purchase,829.03,UPI,Failed,Online,M265
TXN003875,CUST03875,2/27/2025,Purchase,51.5,Credit Card,Success,Online,M334
TXN003876,CUST03876,4/14/2025,Purchase,424.99,Debit Card,Success,In-store,M681
TXN003877,CUST03877,7/27/2023,Purchase,176.52,Credit Card,Success,Online,M211
TXN003878,CUST03878,11/12/2024,Purchase,880.54,UPI,Success,In-store,M591
TXN003879,CUST03879,4/12/2025,Refund,561.47,Credit Card,Success,Online,M894
TXN003880,CUST03880,8/19/2024,Purchase,239.07,Credit Card,Success,Online,M796
TXN003881,CUST03881,9/14/2023,Purchase,507.4,UPI,Success,Online,M127
TXN003882,CUST03882,7/17/2024,Refund,734.17,Debit Card,Success,Online,M938
TXN003883,CUST03883,2/14/2024,Refund,958.54,UPI,Success,Online,M316
TXN003884,CUST03884,5/3/2023,Purchase,228.24,Cash,Success,Online,M844
TXN003885,CUST03885,1/27/2024,Purchase,887.32,Debit Card,Success,In-store,M339
TXN003886,CUST03886,5/26/2023,Purchase,934.96,UPI,Success,Online,M468
TXN003887,CUST03887,2/16/2025,Purchase,917.26,Debit Card,Success,In-store,M349
TXN003888,CUST03888,11/25/2023,Purchase,639.06,Cash,Success,Online,M101
TXN003889,CUST03889,7/15/2024,Purchase,633.52,Credit Card,Success,Online,M997
TXN003890,CUST03890,10/24/2024,Purchase,409.18,Credit Card,Success,Online,M875
TXN003891,CUST03891,8/5/2023,Purchase,754.87,Debit Card,Success,In-store,M156
TXN003892,CUST03892,12/18/2024,Refund,535.98,Debit Card,Success,Online,M418
TXN003893,CUST03893,3/8/2025,Refund,680.66,Credit Card,Success,In-store,M732
TXN003894,CUST03894,5/15/2023,Purchase,434.17,Credit Card,Success,Online,M811
TXN003895,CUST03895,11/3/2024,Purchase,734.18,UPI,Failed,Online,M916
TXN003896,CUST03896,6/23/2023,Purchase,826.23,Credit Card,Success,In-store,M699
TXN003897,CUST03897,11/13/2024,Purchase,154.97,Cash,Success,Online,M697
TXN003898,CUST03898,1/15/2024,Refund,834.6,Debit Card,Success,In-store,M284
TXN003899,CUST03899,5/1/2024,Purchase,544.89,Credit Card,Success,In-store,M493
TXN003900,CUST03900,5/11/2023,Purchase,846.22,UPI,Success,Online,M741
TXN003901,CUST03901,10/2/2024,Purchase,436.99,UPI,Success,In-store,M513
TXN003902,CUST03902,5/11/2024,Refund,385.25,Cash,Success,In-store,M456
TXN003903,CUST03903,8/7/2023,Purchase,915.91,UPI,Success,Online,M319
TXN003904,CUST03904,6/19/2023,Purchase,258.66,Credit Card,Success,Online,M836
TXN003905,CUST03905,2/11/2024,Purchase,845.77,Credit Card,Success,In-store,M495
TXN003906,CUST03906,4/23/2023,Purchase,489.18,Credit Card,Success,Online,M834
TXN003907,CUST03907,2/8/2025,Purchase,518.95,UPI,Success,Online,M214
TXN003908,CUST03908,5/28/2023,Purchase,315.38,Debit Card,Success,Online,M857
TXN003909,CUST03909,6/17/2024,Purchase,577.31,Cash,Success,In-store,M728
TXN003910,CUST03910,2/7/2025,Purchase,331.96,UPI,Success,In-store,M589
TXN003911,CUST03911,12/5/2023,Purchase,48.88,Debit Card,Success,Online,M763
TXN003912,CUST03912,3/24/2025,Purchase,279.28,Cash,Success,Online,M951
TXN003913,CUST03913,8/8/2023,Purchase,16.32,Credit Card,Success,In-store,M567
TXN003914,CUST03914,3/31/2024,Purchase,978.57,UPI,Success,Online,M341
TXN003915,CUST03915,8/6/2024,Purchase,966.09,Debit Card,Success,Online,M206
TXN003916,CUST03916,8/3/2023,Purchase,401.2,Credit Card,Success,Online,M565
TXN003917,CUST03917,6/26/2023,Purchase,731.09,Cash,Success,Online,M321
TXN003918,CUST03918,8/28/2023,Purchase,352.35,UPI,Success,Online,M681
TXN003919,CUST03919,9/5/2024,Purchase,674.38,Cash,Success,Online,M989
TXN003920,CUST03920,6/26/2024,Purchase,807.38,UPI,Success,Online,M410
TXN003921,CUST03921,3/28/2024,Purchase,947.29,Credit Card,Success,In-store,M881
TXN003922,CUST03922,6/20/2023,Purchase,406.21,Credit Card,Success,Online,M537
TXN003923,CUST03923,2/13/2024,Purchase,785.47,Debit Card,Success,In-store,M811
TXN003924,CUST03924,4/26/2023,Purchase,273.27,UPI,Success,Online,M258
TXN003925,CUST03925,10/14/2023,Purchase,990.43,Credit Card,Success,In-store,M379
TXN003926,CUST03926,4/16/2024,Purchase,35.51,Cash,Success,Online,M618
TXN003927,CUST03927,9/25/2024,Purchase,607.49,Cash,Success,Online,M607
TXN003928,CUST03928,8/29/2024,Purchase,662.91,Cash,Success,Online,M834
TXN003929,CUST03929,6/2/2024,Purchase,691.17,UPI,Success,In-store,M840
TXN003930,CUST03930,7/15/2024,Purchase,129.18,Debit Card,Success,Online,M255
TXN003931,CUST03931,5/1/2023,Purchase,939.14,Credit Card,Success,In-store,M300
TXN003932,CUST03932,4/1/2024,Purchase,189.37,Cash,Success,Online,M911
TXN003933,CUST03933,4/21/2024,Purchase,626.53,Debit Card,Success,Online,M864
TXN003934,CUST03934,1/14/2025,Purchase,230.45,Cash,Success,Online,M931
TXN003935,CUST03935,12/8/2023,Purchase,314.14,Cash,Success,Online,M673
TXN003936,CUST03936,3/11/2025,Purchase,550.99,Credit Card,Success,Online,M942
TXN003937,CUST03937,8/25/2023,Refund,423.02,Cash,Failed,Online,M457
TXN003938,CUST03938,11/2/2024,Purchase,168.62,Cash,Success,Online,M966
TXN003939,CUST03939,1/15/2024,Purchase,179.23,Credit Card,Success,Online,M638
TXN003940,CUST03940,4/28/2024,Purchase,423.96,UPI,Failed,Online,M485
TXN003941,CUST03941,2/22/2024,Purchase,759.71,Cash,Success,Online,M978
TXN003942,CUST03942,6/8/2023,Refund,898.99,Cash,Success,Online,M437
TXN003943,CUST03943,4/28/2023,Purchase,93.29,UPI,Success,In-store,M777
TXN003944,CUST03944,6/5/2023,Refund,399.17,Debit Card,Success,In-store,M349
TXN003945,CUST03945,7/22/2024,Purchase,109.24,Cash,Success,Online,M955
TXN003946,CUST03946,7/26/2023,Purchase,26.43,Debit Card,Success,Online,M736
TXN003947,CUST03947,10/2/2024,Purchase,665.1,Cash,Success,Online,M257
TXN003948,CUST03948,11/30/2023,Purchase,606.42,Debit Card,Success,Online,M986
TXN003949,CUST03949,11/7/2023,Purchase,171.39,UPI,Success,Online,M590
TXN003950,CUST03950,12/28/2023,Purchase,241.47,Credit Card,Success,Online,M774
TXN003951,CUST03951,7/23/2024,Purchase,33.47,UPI,Success,In-store,M931
TXN003952,CUST03952,1/29/2024,Purchase,836.6,Debit Card,Success,Online,M497
TXN003953,CUST03953,9/26/2023,Purchase,974.94,Debit Card,Success,In-store,M666
TXN003954,CUST03954,4/17/2023,Purchase,144.1,Credit Card,Success,Online,M564
TXN003955,CUST03955,7/19/2023,Purchase,239.16,Credit Card,Success,Online,M779
TXN003956,CUST03956,3/4/2025,Purchase,869.73,Credit Card,Success,In-store,M194
TXN003957,CUST03957,3/26/2025,Purchase,927.2,Credit Card,Success,Online,M367
TXN003958,CUST03958,12/1/2023,Purchase,425.43,Cash,Success,Online,M818
TXN003959,CUST03959,4/28/2023,Purchase,60.12,Credit Card,Success,In-store,M180
TXN003960,CUST03960,8/9/2024,Purchase,49,Credit Card,Success,Online,M347
TXN003961,CUST03961,7/19/2024,Purchase,578.21,Debit Card,Success,Online,M380
TXN003962,CUST03962,9/6/2023,Purchase,398.97,Credit Card,Success,Online,M690
TXN003963,CUST03963,1/7/2025,Purchase,38.37,Credit Card,Success,Online,M305
TXN003964,CUST03964,1/16/2024,Purchase,587.42,UPI,Success,Online,M910
TXN003965,CUST03965,10/10/2023,Purchase,21.19,Cash,Success,In-store,M227
TXN003966,CUST03966,7/1/2024,Purchase,789.5,Cash,Success,In-store,M883
TXN003967,CUST03967,8/27/2023,Purchase,313.37,Cash,Success,Online,M593
TXN003968,CUST03968,6/29/2023,Purchase,49.86,Debit Card,Success,Online,M723
TXN003969,CUST03969,3/30/2025,Purchase,592.47,Credit Card,Success,In-store,M499
TXN003970,CUST03970,10/19/2024,Purchase,403.71,Cash,Success,Online,M550
TXN003971,CUST03971,6/8/2023,Purchase,974.06,UPI,Success,Online,M134
TXN003972,CUST03972,6/8/2023,Purchase,548.76,Cash,Success,Online,M540
TXN003973,CUST03973,6/23/2024,Purchase,282.49,Cash,Success,Online,M106
TXN003974,CUST03974,1/22/2024,Purchase,712.34,UPI,Success,In-store,M474
TXN003975,CUST03975,2/16/2025,Purchase,278.78,Credit Card,Success,Online,M472
